,State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
30280,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya (Raw),Other,FAQ,12/09/2024,20.0,40.0,30.0,313
30281,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,12/09/2024,30.0,50.0,40.0,171
30282,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,12/09/2024,30.0,50.0,40.0,81
30283,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,12/09/2024,100.0,140.0,120.0,78
30284,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,12/09/2024,10.0,30.0,15.0,138
30285,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,12/09/2024,300.0,500.0,400.0,87
30286,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana - Green,Banana - Green,FAQ,12/09/2024,30.0,50.0,40.0,90
30287,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,12/09/2024,40.0,80.0,60.0,35
30288,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,12/09/2024,40.0,60.0,50.0,89
30289,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,12/09/2024,30.0,50.0,40.0,82
30290,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,12/09/2024,30.0,50.0,40.0,84
31054,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,18/09/2024,200.0,400.0,300.0,27
31055,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2024,60.0,80.0,70.0,85
31056,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana - Green,Banana - Green,FAQ,18/09/2024,30.0,50.0,40.0,90
31057,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,18/09/2024,80.0,120.0,100.0,78
31058,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,18/09/2024,60.0,80.0,70.0,35
31059,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,18/09/2024,200.0,400.0,300.0,87
31060,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,18/09/2024,30.0,50.0,40.0,171
31061,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,18/09/2024,40.0,60.0,50.0,86
31062,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,18/09/2024,40.0,60.0,50.0,82
31063,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,18/09/2024,40.0,60.0,50.0,81
31064,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,18/09/2024,30.0,50.0,40.0,84
31065,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,18/09/2024,10.0,30.0,20.0,138
31066,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2024,50.0,80.0,60.0,159
31067,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,18/09/2024,60.0,80.0,70.0,89
31251,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,82
31252,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,156
31253,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,19/09/2024,7000.0,10000.0,8000.0,78
31254,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,19/09/2024,4000.0,6000.0,4500.0,19
31255,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Green),Other,FAQ,19/09/2024,35000.0,50000.0,40000.0,103
31256,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,19/09/2024,12000.0,16000.0,14000.0,153
31257,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,90
31258,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,19/09/2024,1000.0,1500.0,1200.0,138
31259,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,160
31260,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,19/09/2024,4000.0,6000.0,5000.0,302
31261,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,19/09/2024,2000.0,4000.0,3000.0,35
31262,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cowpea(Veg),Cowpea (Veg),FAQ,19/09/2024,1500.0,3000.0,2000.0,89
31263,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,19/09/2024,2000.0,4000.0,3500.0,84
31264,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,19/09/2024,1000.0,2000.0,1500.0,313
31265,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,19/09/2024,0.3,0.5,0.4,310
31266,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,19/09/2024,2000.0,4000.0,3500.0,85
31267,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,19/09/2024,20000.0,30000.0,25000.0,87
31268,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,81
31269,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,19/09/2024,4000.0,6000.0,5000.0,303
31270,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,19/09/2024,2000.0,4000.0,3000.0,159
31271,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Amaranthus,Other,FAQ,19/09/2024,1500.0,3000.0,2000.0,86
31493,Andaman and Nicobar,South Andaman,Port Blair,Sweet Potato,Other,FAQ,21/09/2024,4000.0,8000.0,6000.0,152
31494,Andaman and Nicobar,South Andaman,Port Blair,Raddish,Other,FAQ,21/09/2024,4000.0,8000.0,6000.0,161
31495,Andaman and Nicobar,South Andaman,Port Blair,French Beans (Frasbean),Other,FAQ,21/09/2024,10000.0,14000.0,12000.0,298
31496,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,21/09/2024,8000.0,12000.0,10000.0,303
31497,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,21/09/2024,4000.0,7000.0,5000.0,100
31498,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,21/09/2024,10000.0,16000.0,14000.0,35
31499,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,21/09/2024,4000.0,8000.0,6000.0,82
31500,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,21/09/2024,4000.0,8000.0,6000.0,318
31501,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,21/09/2024,4000.0,7000.0,5000.0,156
31502,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,21/09/2024,6000.0,10000.0,8000.0,81
31503,Andaman and Nicobar,South Andaman,Port Blair,Ginger(Green),Other,FAQ,21/09/2024,25000.0,40000.0,30000.0,103
31504,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,21/09/2024,20000.0,40000.0,30000.0,87
31505,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,21/09/2024,6000.0,10000.0,8000.0,302
31506,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,21/09/2024,4000.0,7000.0,5000.0,160
31507,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,21/09/2024,4000.0,7000.0,5000.0,159
31508,Andaman and Nicobar,South Andaman,Port Blair,Papaya (Raw),Other,FAQ,21/09/2024,4000.0,6000.0,5000.0,313
31843,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,25/09/2024,20000.0,40000.0,30000.0,87
31844,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,25/09/2024,4000.0,8000.0,6000.0,82
31845,Andaman and Nicobar,South Andaman,Port Blair,Raddish,Other,FAQ,25/09/2024,4000.0,8000.0,6000.0,161
31846,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,25/09/2024,6000.0,10000.0,8000.0,302
31847,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,25/09/2024,10000.0,14000.0,12000.0,35
31848,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,25/09/2024,8000.0,12000.0,10000.0,81
31849,Andaman and Nicobar,South Andaman,Port Blair,Sweet Potato,Other,FAQ,25/09/2024,4000.0,8000.0,6000.0,152
31850,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,25/09/2024,8000.0,12000.0,10000.0,303
31851,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,25/09/2024,4000.0,8000.0,6000.0,100
31852,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,25/09/2024,4000.0,8000.0,6000.0,318
31853,Andaman and Nicobar,South Andaman,Port Blair,Papaya (Raw),Other,FAQ,25/09/2024,4000.0,6000.0,5000.0,313
31854,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,25/09/2024,4000.0,6000.0,5000.0,159
31855,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,25/09/2024,4000.0,6000.0,5000.0,156
31856,Andaman and Nicobar,South Andaman,Port Blair,French Beans (Frasbean),Other,FAQ,25/09/2024,10000.0,14000.0,12000.0,298
31857,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,25/09/2024,4000.0,6000.0,5000.0,160
32518,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,30/09/2024,50.0,80.0,60.0,85
32519,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,30/09/2024,30.0,50.0,40.0,72
32520,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,30/09/2024,30.0,50.0,40.0,171
32521,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,30/09/2024,60.0,80.0,70.0,302
32522,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,30/09/2024,40.0,60.0,50.0,89
32523,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,30/09/2024,250.0,400.0,300.0,87
32524,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,30/09/2024,60.0,80.0,70.0,35
32525,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,30/09/2024,30.0,50.0,40.0,86
32526,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,30/09/2024,40.0,60.0,50.0,19
32527,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,30/09/2024,10.0,20.0,15.0,138
32528,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,30/09/2024,200.0,300.0,250.0,27
32529,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,30/09/2024,100.0,130.0,110.0,78
33003,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,04/10/2024,30.0,50.0,40.0,82
33004,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,04/10/2024,250.0,400.0,300.0,87
33005,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,04/10/2024,60.0,100.0,80.0,302
33006,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,04/10/2024,30.0,50.0,40.0,86
33007,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,04/10/2024,50.0,80.0,60.0,35
33008,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,04/10/2024,60.0,80.0,70.0,159
33009,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,04/10/2024,50.0,80.0,60.0,85
33010,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,04/10/2024,250.0,350.0,300.0,27
33011,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,04/10/2024,50.0,70.0,60.0,81
33012,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,04/10/2024,100.0,150.0,120.0,78
33013,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,04/10/2024,10.0,20.0,15.0,138
33014,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,04/10/2024,30.0,50.0,40.0,171
33015,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,04/10/2024,50.0,70.0,60.0,84
33016,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,04/10/2024,50.0,80.0,60.0,89
33017,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,04/10/2024,30.0,50.0,40.0,19
33524,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,08/10/2024,4000.0,6000.0,5000.0,35
33525,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Beetroot,Other,FAQ,08/10/2024,13000.0,16000.0,15000.0,157
33526,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,08/10/2024,10000.0,14000.0,12000.0,78
33527,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Amaranthus,Other,FAQ,08/10/2024,1000.0,2000.0,1500.0,86
33528,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,08/10/2024,4000.0,6000.0,5000.0,302
33529,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,08/10/2024,2000.0,3000.0,2500.0,82
33530,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,08/10/2024,2000.0,4000.0,3000.0,84
33531,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coriander(Leaves),Local,FAQ,08/10/2024,6000.0,10000.0,8000.0,43
33532,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,08/10/2024,30000.0,40000.0,35000.0,87
33533,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,08/10/2024,4000.0,6000.0,5000.0,303
33534,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,08/10/2024,2000.0,4000.0,3000.0,160
33535,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,08/10/2024,1000.0,1500.0,1200.0,138
33536,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,08/10/2024,3000.0,4000.0,3500.0,159
33537,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,08/10/2024,4000.0,6000.0,5000.0,19
33538,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,08/10/2024,1500.0,3000.0,2500.0,83
33539,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,08/10/2024,2500.0,4000.0,3000.0,85
33540,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cowpea(Veg),Cowpea (Veg),FAQ,08/10/2024,1000.0,2000.0,1500.0,89
33541,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,08/10/2024,1500.0,3000.0,2500.0,156
33542,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,08/10/2024,1000.0,2000.0,1500.0,90
33543,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,08/10/2024,13000.0,16000.0,14000.0,153
33544,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Green),Other,FAQ,08/10/2024,40000.0,50000.0,45000.0,103
33545,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,08/10/2024,0.3,0.5,0.4,310
33742,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,09/10/2024,50.0,70.0,60.0,85
33743,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,09/10/2024,250.0,400.0,300.0,27
33744,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,09/10/2024,250.0,400.0,350.0,87
33745,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,09/10/2024,80.0,100.0,90.0,35
33746,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,09/10/2024,30.0,50.0,40.0,19
33747,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,09/10/2024,30.0,50.0,40.0,72
33748,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,09/10/2024,10.0,30.0,20.0,138
33749,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,09/10/2024,40.0,60.0,50.0,82
33750,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,09/10/2024,80.0,120.0,100.0,302
33751,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,09/10/2024,100.0,150.0,120.0,78
33752,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,09/10/2024,30.0,50.0,40.0,86
33753,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,09/10/2024,60.0,80.0,70.0,89
33754,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,09/10/2024,40.0,60.0,50.0,81
33755,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,09/10/2024,60.0,80.0,70.0,159
33756,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,09/10/2024,30.0,50.0,40.0,171
34937,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,17/10/2024,4000.0,8000.0,6000.0,82
34938,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,17/10/2024,6000.0,10000.0,8000.0,318
34939,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,17/10/2024,4000.0,8000.0,6000.0,159
34940,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,17/10/2024,10000.0,14000.0,12000.0,81
34941,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,17/10/2024,10000.0,14000.0,12000.0,35
36780,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,30/10/2024,40.0,80.0,60.0,81
36781,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,30/10/2024,40.0,80.0,60.0,171
36782,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,30/10/2024,60.0,100.0,80.0,159
36783,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,30/10/2024,10.0,20.0,15.0,138
36784,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,30/10/2024,40.0,80.0,60.0,86
36785,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,30/10/2024,40.0,80.0,60.0,19
36786,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,30/10/2024,40.0,60.0,50.0,85
36787,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,30/10/2024,300.0,500.0,400.0,87
36788,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,30/10/2024,300.0,500.0,400.0,27
36789,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,30/10/2024,80.0,120.0,100.0,35
36790,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,30/10/2024,80.0,120.0,100.0,78
36791,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,30/10/2024,40.0,70.0,50.0,82
36792,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,30/10/2024,60.0,100.0,80.0,89
37312,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,04/11/2024,50.0,80.0,60.0,85
37313,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,04/11/2024,250.0,400.0,300.0,27
37314,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,04/11/2024,80.0,120.0,100.0,159
37315,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,04/11/2024,80.0,120.0,100.0,35
37316,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,04/11/2024,60.0,80.0,70.0,19
37317,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,04/11/2024,60.0,100.0,80.0,84
37318,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,04/11/2024,300.0,400.0,350.0,87
37319,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,04/11/2024,60.0,80.0,70.0,89
37320,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,04/11/2024,60.0,80.0,70.0,86
37321,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,04/11/2024,100.0,150.0,120.0,302
37322,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,04/11/2024,40.0,60.0,50.0,72
37323,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,04/11/2024,120.0,150.0,130.0,78
37324,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,04/11/2024,10.0,20.0,15.0,138
38430,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,11/11/2024,8000.0,14000.0,10000.0,303
38431,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,11/11/2024,6000.0,10000.0,8000.0,100
38432,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,11/11/2024,20000.0,40000.0,30000.0,87
38433,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,11/11/2024,5000.0,8000.0,7000.0,160
38434,Andaman and Nicobar,South Andaman,Port Blair,Papaya (Raw),Other,FAQ,11/11/2024,4000.0,6000.0,5000.0,313
38435,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,11/11/2024,6000.0,10000.0,8000.0,302
38436,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,11/11/2024,4000.0,8000.0,6000.0,318
38437,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,11/11/2024,8000.0,12000.0,10000.0,81
38438,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,11/11/2024,4000.0,8000.0,6000.0,82
38439,Andaman and Nicobar,South Andaman,Port Blair,French Beans (Frasbean),Other,FAQ,11/11/2024,8000.0,14000.0,10000.0,298
38440,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,11/11/2024,5000.0,8000.0,7000.0,156
38441,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,11/11/2024,8000.0,14000.0,10000.0,35
38442,Andaman and Nicobar,South Andaman,Port Blair,Raddish,Other,FAQ,11/11/2024,4000.0,8000.0,6000.0,161
38443,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,11/11/2024,4000.0,8000.0,6000.0,159
38780,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,13/11/2024,50.0,70.0,60.0,86
38781,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,13/11/2024,100.0,140.0,120.0,302
38782,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,13/11/2024,60.0,100.0,80.0,84
38783,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,13/11/2024,100.0,150.0,120.0,78
38784,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,13/11/2024,80.0,100.0,90.0,159
38785,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,13/11/2024,80.0,100.0,90.0,35
38786,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,13/11/2024,60.0,80.0,70.0,89
38787,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,13/11/2024,60.0,80.0,70.0,19
38788,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,13/11/2024,50.0,80.0,60.0,85
